model,donor_key,n,dice_mean,iou_mean,rmse_mean,spot_recognition_mean,spot_recognition_p10
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|24|24|428139,22,0.9569703855297782,0.9204448515718634,0.03587016600861468,0.9605501158670946,0.929633766412735
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|33|33|445437,25,0.9613920688629151,0.9268245792388916,0.0397988448664546,0.9607966160774231,0.9281570672988891
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_big_grains_logtif.h5|481|5423|169747,3,0.9628416498502096,0.929483155409495,0.04122880970438322,0.9608063896497091,0.9320011019706727
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|263|263|1188628,3,0.9474999109903971,0.9034452239672343,0.025692205876111984,0.9609038432439169,0.9455870628356934
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|5|39|481387,20,0.9540166348218918,0.914180588722229,0.03204822991974652,0.9609842091798783,0.9336785197257995
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|356|1338|522142,3,0.9503880937894186,0.9069971442222595,0.026997494821747143,0.9616953134536743,0.9486352920532226
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|12|12|167848,21,0.9642230329059419,0.9322375853856405,0.04020547893430505,0.9620087714422316,0.9330618977546692
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|194|474|2027962,3,0.9593367775281271,0.9219876329104105,0.03525393456220627,0.96204141775767,0.9581572413444519
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|19|53|795248,19,0.9580233222559879,0.9204936843169363,0.03349968570431596,0.9622618116830525,0.9412354230880737
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|4|38|471881,23,0.961131663426109,0.9264453856841378,0.03527790198669485,0.9629268853560738,0.9262220859527588
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|101|101|361413,5,0.9647243976593017,0.9329087972640991,0.03727433662861586,0.9637250065803528,0.9498048067092896
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|16|50|760193,17,0.9592794250039494,0.9226617883233463,0.030425424769739893,0.9644269908175749,0.9336213111877442
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|9|9|125856,30,0.9631167550881704,0.9304218212763469,0.033208166357750694,0.964954286813736,0.9382150411605835
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|24|58|878465,20,0.9661443352699279,0.9351761877536774,0.03394246399402619,0.9661009252071381,0.9582888782024384
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|3|3|20806,16,0.9606955014169216,0.9264132231473923,0.027194236288778484,0.9667506292462349,0.9458628296852112
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|134|1116|428768,3,0.9568882584571838,0.9192812045415243,0.02283629806091388,0.9670259753863016,0.9621600151062012
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_big_grains_logtif.h5|1823|6767|209024,3,0.9601012667020162,0.9251644015312195,0.026022983714938164,0.9670391281445821,0.9592399835586548
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|55|55|220305,3,0.95116259654363,0.9079719583193461,0.016975009193023045,0.967093805472056,0.9577938914299011
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_segvol.h5|4499|4499|24632,3,0.9682929515838623,0.9395123322804769,0.03358313317100207,0.9673548936843872,0.9510475397109985
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|11|45|606718,21,0.9696686807132903,0.9420932275908334,0.03441693024000242,0.9676258847827003,0.9520822763442993
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|11|11|167555,19,0.9636004818113226,0.9311441590911463,0.027319362289027163,0.9681405613296911,0.9530300378799439
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|16|16|316744,25,0.966371762752533,0.935879909992218,0.028253902588039635,0.9690589308738708,0.939506733417511
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|IN718_twins_logtif.h5|343|1722|148837,3,0.9742897351582845,0.9517036279042562,0.03377512997637192,0.9702572822570801,0.9380297422409057
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|105|385|1622522,3,0.9542254408200582,0.9136130611101786,0.012808580261965593,0.97070840994517,0.9633421182632447
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|12|46|607012,28,0.9685029323611941,0.9394741931131908,0.02596040243016822,0.9712712679590497,0.9545789420604706
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|0|0|14345,21,0.9572783282824925,0.9236818665549869,0.013846757932610455,0.9717157908848354,0.9614169597625732
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|26|60|891702,23,0.9665951884311178,0.9377000798349795,0.02304573274096069,0.971774723218835,0.9508199214935302
