model,model_path,sample_name,spot_channel,spot_role,recognition_bin,spot_recognition,dice,iou,rmse,rmse_whole,nrmse,nrmse_whole,nrmse_positive,intensity_score,soft_intensity_dice,soft_intensity_dice_whole,pred_integral,target_integral,integrated_intensity_error,integrated_intensity_abs_error,integrated_intensity_relative_error,integrated_intensity_abs_relative_error,batch_eval_seconds,batch_seconds_per_sample,batch_seconds_per_spot,donor_keys
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000120,0,direct_output,70-90%,0.760209321975708,0.6319018602371216,0.46188339591026306,0.111483134329319,0.013006235472857952,0.24201735854148865,0.24201734364032745,0.23547445237636566,0.7645255327224731,0.9726629257202148,0.9726629257202148,70.09523010253906,75.95864868164062,-5.8634185791015625,5.8634185791015625,-0.07719224691390991,0.07719224691390991,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|4125|9070|289918', '?|Al_big_grains_logtif.h5|2539|7482|232876']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000120,1,residual_output,>90%,0.957400918006897,0.952177882194519,0.9087209105491638,0.037376098334789276,0.013006235472857952,0.26260125637054443,0.2863956391811371,0.26260122656822205,0.7373987436294556,0.9665603637695312,0.960476279258728,204.24282836914062,201.82199096679688,2.42083740234375,2.42083740234375,0.011994914151728153,0.011994914151728153,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|4125|9070|289918', '?|Al_big_grains_logtif.h5|2539|7482|232876']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000129,0,direct_output,70-90%,0.8135796189308167,0.6911402940750122,0.5280476212501526,0.0639810562133789,0.02798321284353733,0.19098131358623505,0.19098423421382904,0.19085952639579773,0.8091404438018799,0.9815300703048706,0.9815295934677124,672.818115234375,774.25341796875,-101.435302734375,101.435302734375,-0.13101047277450562,0.13101047277450562,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|939|939|25073', '?|Al_big_grains_logtif.h5|4604|9546|304638']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000129,1,residual_output,70-90%,0.8434220552444458,0.730294406414032,0.5751683115959167,0.043450288474559784,0.02798321470618248,2.5258712768554688,3.8447678089141846,2.5258712768554688,0.0,0.3175883889198303,0.16726569831371307,78.70046997070312,43.95649719238281,34.74397277832031,34.74397277832031,0.7904172539710999,0.7904172539710999,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|939|939|25073', '?|Al_big_grains_logtif.h5|4604|9546|304638']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000130,0,direct_output,70-90%,0.8493406772613525,0.7982261776924133,0.6642066240310669,0.09954473376274109,0.018105393275618553,0.18349365890026093,0.18349364399909973,0.18322908878326416,0.8167709112167358,0.9830953478813171,0.9830953478813171,224.45108032226562,245.6641845703125,-21.213104248046875,21.213104248046875,-0.08635000884532928,0.08635000884532928,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|2117|7060|218884', '?|Al_big_grains_logtif.h5|2170|7111|220421']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000130,1,residual_output,70-90%,0.7094674706459045,0.5219511985778809,0.3531353175640106,0.10301624983549118,0.018105393275618553,0.9680700898170471,1.75492525100708,0.9680700898170471,0.03192991018295288,0.6250023245811462,0.33650270104408264,14.213968276977539,12.950714111328125,1.263254165649414,1.263254165649414,0.09754320234060287,0.09754320234060287,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|2117|7060|218884', '?|Al_big_grains_logtif.h5|2170|7111|220421']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000180,0,direct_output,70-90%,0.8606150150299072,0.797841489315033,0.6636741161346436,0.07661154866218567,0.060917653143405914,0.2015172839164734,0.2015172839164734,0.20149767398834229,0.7985023260116577,0.9796974658966064,0.9796974658966064,2890.197265625,3222.111572265625,-331.914306640625,331.914306640625,-0.10301142930984497,0.10301142930984497,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|595|5538|172044', '?|Al_big_grains_logtif.h5|4613|4613|148850']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000180,1,residual_output,50-70%,0.5511471033096313,0.19686800241470337,0.10918114334344864,0.09457370638847351,0.060917653143405914,0.8200930953025818,2.1339242458343506,0.8200931549072266,0.17990684509277344,0.6057245135307312,0.18494081497192383,54.78938293457031,94.82115173339844,-40.031768798828125,40.031768798828125,-0.4221818447113037,0.4221818447113037,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|595|5538|172044', '?|Al_big_grains_logtif.h5|4613|4613|148850']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000227,0,direct_output,70-90%,0.8062049150466919,0.6876524090766907,0.5239864587783813,0.07524248957633972,0.031884193420410156,0.20280639827251434,0.20280680060386658,0.2027144581079483,0.7972855567932129,0.9791164994239807,0.9791164398193359,703.9080200195312,821.122314453125,-117.21429443359375,117.21429443359375,-0.1427488774061203,0.1427488774061203,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|2673|7617|237883', '?|Al_big_grains_logtif.h5|4516|9461|300856']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000227,1,residual_output,70-90%,0.8411809206008911,0.7107816934585571,0.5513277053833008,0.0284198559820652,0.031884193420410156,1.3424650430679321,4.021531581878662,1.3424649238586426,0.0,0.525394856929779,0.1098138615489006,43.3643913269043,36.80509567260742,6.559295654296875,6.559295654296875,0.1782170534133911,0.1782170534133911,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|2673|7617|237883', '?|Al_big_grains_logtif.h5|4516|9461|300856']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000239,0,direct_output,70-90%,0.7742077112197876,0.6505324244499207,0.48206600546836853,0.10211694985628128,0.021062225103378296,0.2364695519208908,0.2364695519208908,0.23574592173099518,0.764254093170166,0.9726300239562988,0.9726300239562988,193.73297119140625,222.77981567382812,-29.046844482421875,29.046844482421875,-0.13038364052772522,0.13038364052772522,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|1145|1145|31825', '?|Al_big_grains_logtif.h5|2564|7509|234075']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000239,1,residual_output,>90%,0.9748333692550659,0.970773458480835,0.9432068467140198,0.021106649190187454,0.021062225103378296,0.08566781133413315,0.13094580173492432,0.08566782623529434,0.9143321514129639,0.9963478446006775,0.991508424282074,1513.498046875,1512.1424560546875,1.3555908203125,1.3555908203125,0.0008964703301899135,0.0008964703301899135,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|1145|1145|31825', '?|Al_big_grains_logtif.h5|2564|7509|234075']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000240,0,direct_output,70-90%,0.8502768278121948,0.7947506308555603,0.6594076752662659,0.09419694542884827,0.02493433468043804,0.1896328628063202,0.1896328628063202,0.18950657546520233,0.8104934096336365,0.9822109937667847,0.9822109937667847,436.27276611328125,473.59771728515625,-37.324951171875,37.324951171875,-0.07881151139736176,0.07881151139736176,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|4363|9306|296700', '?|Al_big_grains_logtif.h5|4707|4707|150826']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000240,1,residual_output,>90%,0.9499565958976746,0.9351687431335449,0.8782318830490112,0.03525556996464729,0.02493433468043804,0.12985198199748993,0.20645342767238617,0.12985201179981232,0.8701480031013489,0.9916217923164368,0.9790889620780945,752.2467041015625,754.7392578125,-2.4925537109375,2.4925537109375,-0.003302536206319928,0.003302536206319928,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|4363|9306|296700', '?|Al_big_grains_logtif.h5|4707|4707|150826']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000241,0,direct_output,70-90%,0.838413417339325,0.7543171048164368,0.6055450439453125,0.07749026268720627,0.024117130786180496,0.20994684100151062,0.20994684100151062,0.2097250372171402,0.790274977684021,0.9774324893951416,0.9774324893951416,397.02569580078125,466.95294189453125,-69.92724609375,69.92724609375,-0.14975222945213318,0.14975222945213318,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|1275|1275|36065', '?|Al_big_grains_logtif.h5|2872|2872|90949']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000241,1,residual_output,50-70%,0.604961633682251,0.290076345205307,0.1696428507566452,0.08015305548906326,0.024117130786180496,1.1127933263778687,3.661590337753296,1.1127933263778687,0.0,0.7147132158279419,0.18790782988071442,14.085281372070312,8.056541442871094,6.028739929199219,6.028739929199219,0.7483037114143372,0.7483037114143372,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|1275|1275|36065', '?|Al_big_grains_logtif.h5|2872|2872|90949']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000254,0,direct_output,70-90%,0.7887495756149292,0.678260862827301,0.5131579041481018,0.1007617712020874,0.011886479333043098,0.20720094442367554,0.20720094442367554,0.21706324815750122,0.7829367518424988,0.9781566858291626,0.9781566858291626,72.30410766601562,85.0361557006836,-12.732048034667969,12.732048034667969,-0.14972510933876038,0.14972510933876038,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|1040|1040|28873', '?|Al_big_grains_logtif.h5|2590|7534|235034']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000254,1,residual_output,>90%,0.9782558679580688,0.9698464870452881,0.9414582252502441,0.013334808871150017,0.011886479333043098,0.08165011554956436,0.22037938237190247,0.08165011554956436,0.9183498620986938,0.9966800212860107,0.9763087630271912,238.2299041748047,236.95523071289062,1.2746734619140625,1.2746734619140625,0.005379385314881802,0.005379385314881802,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|1040|1040|28873', '?|Al_big_grains_logtif.h5|2590|7534|235034']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_000314,0,direct_output,70-90%,0.8023994565010071,0.7301194667816162,0.5749513506889343,0.12532052397727966,0.03856862336397171,0.381186306476593,0.38302069902420044,0.3811863362789154,0.6188136339187622,0.9330363273620605,0.9324339032173157,378.75177001953125,414.73974609375,-35.98797607421875,35.98797607421875,-0.08677243441343307,0.08677243441343307,0.6139355581253767,0.019185486191418022,0.009592743095709011,"['?|Al_big_grains_logtif.h5|2764|2764|85970', '?|Al_big_grains_logtif.h5|1051|1051|29123']"
