model,donor_key,n,dice_mean,iou_mean,rmse_mean,soft_intensity_dice_mean,soft_intensity_dice_whole_mean,spot_recognition_mean,spot_recognition_p10
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|138|138|519077,4,0.5973247215151787,0.45131195336580276,0.14397202618420124,0.8720110803842545,0.7973468154668808,0.7266763299703598,0.6623250603675842
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|0|0|1623,3,0.5883576273918152,0.4321679671605428,0.13397914171218872,0.8076423605283102,0.7239600419998169,0.7271892428398132,0.6798363089561462
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|215|215|920107,3,0.6697606245676676,0.5083960394064585,0.2136125365893046,0.6981220444043478,0.6842273076375326,0.7280740340550741,0.6743631362915039
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|117|397|1649342,3,0.5275057852268219,0.3866629401842753,0.07106305782993634,0.9493194421132406,0.7856324116388956,0.7282213568687439,0.6503280401229858
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|33|313|1349905,6,0.6369427939256033,0.47716766595840454,0.1802122655014197,0.7513274451096853,0.720353901386261,0.7283652722835541,0.6564657986164093
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|17|17|318986,16,0.6120521482080221,0.45569540373981,0.15477100666612387,0.8673806115984917,0.8192010708153248,0.7286405749619007,0.6452543139457703
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|189|469|2025484,3,0.6390069325764974,0.474216361840566,0.18047132094701132,0.7277177969614664,0.6870549122492472,0.7292677958806356,0.7154501676559448
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|42|322|1394565,3,0.6622954408327738,0.5040765802065531,0.2037308613459269,0.8446306586265564,0.8219743967056274,0.7292822996775309,0.696877384185791
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|121|401|1655920,4,0.5897747278213501,0.42912523448467255,0.13113165460526943,0.8989636301994324,0.794625461101532,0.7293215394020081,0.6981805384159088
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|18|299|1307069,4,0.6299076825380325,0.4663523882627487,0.17032093927264214,0.7798245698213577,0.7072976529598236,0.7297933548688889,0.6916399419307708
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|29|63|895675,13,0.6699147682923537,0.5151692514236157,0.21008475583333236,0.8279540859735929,0.8008960210360013,0.7299150045101459,0.6480099201202393
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|765|1748|716846,3,0.5289321144421896,0.37359293301900226,0.06896519164244334,0.8204724192619324,0.6045533021291097,0.7299834688504537,0.6854307174682617
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|137|137|518561,5,0.5677150845527649,0.3982298970222473,0.10552957653999329,0.8848475933074951,0.8161106944084168,0.7310927391052247,0.7016584873199463
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|3|37|469193,18,0.5908087872796588,0.4304945402675205,0.12851840547389454,0.8830155895815955,0.8345681230227152,0.731145183245341,0.6637372970581055
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|124|404|1669194,3,0.6022154092788696,0.43600351611773175,0.13980446507533392,0.8506612380345663,0.8272932171821594,0.731205423672994,0.7013422250747681
