model,model_path,sample_name,channel_assignment,dice_mean,iou_mean,rmse_mean,rmse_whole_mean,nrmse_mean,nrmse_whole_mean,nrmse_positive_mean,integrated_intensity_abs_relative_error_mean,soft_intensity_dice_mean,soft_intensity_dice_whole_mean,spot_recognition_mean,batch_eval_seconds,batch_seconds_per_sample,batch_seconds_per_spot,donor_keys,experiment,measured_overlap_fraction,requested_overlap_fraction,split,n_spots_<50%,n_spots_50-70%,n_spots_70-90%,n_spots_>90%
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_000010,direct,0.9548419117927551,0.9136531352996826,0.038638293743133545,0.012102422304451466,0.09561850130558014,0.09651705622673035,0.09581403434276581,0.039161961525678635,0.9952419996261597,0.9951499104499817,0.9581018090248108,0.5050363950431347,0.01578238734509796,0.00789119367254898,"['?|Al_big_grains_logtif.h5|189|5133|163050', '?|Al_big_grains_logtif.h5|2556|7497|233548']",Al_big_grains_logtif,0.5166261151662611,0.5241135763083408,validation,0,0,0,2
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_000011,swapped,0.8729255199432373,0.793637752532959,0.011113351210951805,0.003804305102676153,0.1997438371181488,0.20028291642665863,0.20007631182670593,0.12309758365154266,0.9628238677978516,0.9626248478889465,0.9309060573577881,0.5050363950431347,0.01578238734509796,0.00789119367254898,"['?|Al_big_grains_logtif.h5|2261|7206|223574', '?|Al_big_grains_logtif.h5|1339|1339|38339']",Al_big_grains_logtif,0.5714285714285714,0.5784428779009003,validation,0,0,1,1
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_000012,direct,0.9692537784576416,0.9409617781639099,0.017324088141322136,0.0064932918176054955,0.06848472356796265,0.06968365609645844,0.06862111389636993,0.038004230707883835,0.9970132112503052,0.9968892335891724,0.9759649038314819,0.5050363950431347,0.01578238734509796,0.00789119367254898,"['?|Al_big_grains_logtif.h5|4208|9151|292593', '?|Al_big_grains_logtif.h5|824|824|21813']",Al_big_grains_logtif,0.12859424920127796,0.12275501514526815,validation,0,0,0,2
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_000013,direct,0.9656304121017456,0.933556079864502,0.02561095356941223,0.0031271488405764103,0.06496572494506836,0.06524455547332764,0.07854042202234268,0.032227300107479095,0.9978207349777222,0.9978019595146179,0.9700097441673279,0.5050363950431347,0.01578238734509796,0.00789119367254898,"['?|Al_big_grains_logtif.h5|1949|1949|57381', '?|Al_big_grains_logtif.h5|381|5326|167385']",Al_big_grains_logtif,0.335,0.3402259307407734,validation,0,0,0,2
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_000014,direct,0.9438995122909546,0.897412121295929,0.00981200486421585,0.004032833501696587,0.08091893047094345,0.10404098778963089,0.08102663606405258,0.015454861335456371,0.99518883228302,0.9915434122085571,0.9670437574386597,0.5050363950431347,0.01578238734509796,0.00789119367254898,"['?|Al_big_grains_logtif.h5|4493|4493|144182', '?|Al_big_grains_logtif.h5|4657|9600|305992']",Al_big_grains_logtif,0.2604166666666667,0.2877328272493731,validation,0,0,0,2
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_000015,swapped,0.976754903793335,0.9547019004821777,0.017728351056575775,0.006936095654964447,0.055400487035512924,0.05584429204463959,0.05582417920231819,0.031029682606458664,0.9984217286109924,0.998396635055542,0.9795132875442505,0.5050363950431347,0.01578238734509796,0.00789119367254898,"['?|Al_big_grains_logtif.h5|1373|1373|39162', '?|Al_big_grains_logtif.h5|2337|7282|225942']",Al_big_grains_logtif,0.24401294498381876,0.20727883307793826,validation,0,0,0,2
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_000016,swapped,0.816341757774353,0.7281867265701294,0.01487010344862938,0.007860589772462845,0.30491867661476135,0.30544519424438477,0.30493637919425964,0.1190304160118103,0.9185171127319336,0.9180610179901123,0.9007358551025391,0.5050363950431347,0.01578238734509796,0.00789119367254898,"['?|Al_big_grains_logtif.h5|4872|4872|155426', '?|Al_big_grains_logtif.h5|2112|7055|218700']",Al_big_grains_logtif,0.7854445588740131,0.819363599449108,validation,0,0,1,1
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_000017,direct,0.943535327911377,0.8961424231529236,0.02835668809711933,0.013285087421536446,0.16119852662086487,0.1646765023469925,0.16210684180259705,0.08231525123119354,0.9817574620246887,0.980797529220581,0.9575893878936768,0.5050363950431347,0.01578238734509796,0.00789119367254898,"['?|Al_big_grains_logtif.h5|636|5580|173120', '?|Al_big_grains_logtif.h5|1413|6357|196356']",Al_big_grains_logtif,0.36689314391599753,0.3389281124843285,validation,0,0,0,2
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_000018,direct,0.9122359156608582,0.8447036147117615,0.03287212923169136,0.005985985044389963,0.11415956169366837,0.11538069695234299,0.11440426111221313,0.03215375542640686,0.9912927746772766,0.9910920858383179,0.939681887626648,0.5050363950431347,0.01578238734509796,0.00789119367254898,"['?|Al_big_grains_logtif.h5|3222|8167|260300', '?|Al_big_grains_logtif.h5|4058|9002|287834']",Al_big_grains_logtif,0.7710843373493976,0.7152715557555379,validation,0,0,0,2
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_000019,direct,0.9443545341491699,0.8953820466995239,0.020798657089471817,0.0046509806998074055,0.09503349661827087,0.10184560716152191,0.10304626822471619,0.04731874540448189,0.9942015409469604,0.9931549429893494,0.961777925491333,0.5050363950431347,0.01578238734509796,0.00789119367254898,"['?|Al_big_grains_logtif.h5|4160|4160|135765', '?|Al_big_grains_logtif.h5|2192|7135|221034']",Al_big_grains_logtif,0.3683274021352313,0.3712324452811212,validation,0,0,0,2
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_000020,direct,0.9896685481071472,0.9795491099357605,0.05560529977083206,0.023286134004592896,0.1685599684715271,0.16857686638832092,0.1685599684715271,0.07323140650987625,0.9846975803375244,0.984694242477417,0.9670315980911255,0.5050363950431347,0.01578238734509796,0.00789119367254898,"['?|Al_big_grains_logtif.h5|829|829|21994', '?|Al_big_grains_logtif.h5|177|5120|162864']",Al_big_grains_logtif,0.34738675958188153,0.37078895442468673,validation,0,0,0,2
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_000021,direct,0.9535312652587891,0.9136492013931274,0.01634424738585949,0.005181542597711086,0.15851348638534546,0.1909441202878952,0.158575639128685,0.07141553610563278,0.9808187484741211,0.971793532371521,0.9685935378074646,0.5050363950431347,0.01578238734509796,0.00789119367254898,"['?|Al_big_grains_logtif.h5|1500|1500|43162', '?|Al_big_grains_logtif.h5|3192|8135|258805']",Al_big_grains_logtif,0.5647058823529412,0.6204745527167393,validation,0,0,0,2
